date,timestamp,ticker,open,high,low,close,volume,quantity,tradecount
2018-01-08,09:31:00,UHS,111.52,111.76,111.52,111.76,55815.0,500,5
2018-01-08,09:32:00,UHS,111.74,111.77,111.74,111.77,134110.0,1200,12
2018-01-08,09:33:00,UHS,111.8,111.8,111.47,111.47,117247.34,1050,10
2018-01-08,09:34:00,UHS,111.43,111.43,111.04,111.04,95542.36,858,8
2018-01-08,09:35:00,UHS,111.05,111.28,110.74,110.74,544082.0,4900,45
2018-01-08,09:36:00,UHS,110.86,110.97,110.81,110.86,266210.5,2400,22
2018-01-08,09:37:00,UHS,110.9,110.9,110.81,110.81,22171.0,200,2
2018-01-08,09:38:00,UHS,110.82,110.82,110.49,110.5,212859.55,1923,17
2018-01-08,09:39:00,UHS,110.48,110.48,110.25,110.25,261893.16,2373,20
2018-01-08,09:40:00,UHS,110.23,110.49,110.06,110.49,879948.79,7981,34
2018-01-08,09:41:00,UHS,110.57,110.69,110.57,110.69,88517.0,800,8
2018-01-08,09:44:00,UHS,110.89,110.9,110.75,110.78,155096.25,1400,10
2018-01-08,09:45:00,UHS,110.78,110.86,110.5,110.71,421261.03,3804,36
2018-01-08,09:46:00,UHS,110.66,110.8,110.52,110.67,500014.21,4518,43
2018-01-08,09:47:00,UHS,110.71,110.84,110.48,110.56,877027.96,7923,50
2018-01-08,09:48:00,UHS,110.49,110.57,110.4,110.49,673897.14,6100,20
2018-01-08,09:49:00,UHS,110.49,110.56,110.45,110.45,372917.05,3375,20
2018-01-08,09:50:00,UHS,110.43,110.56,110.43,110.53,198901.51,1800,14
2018-01-08,09:51:00,UHS,110.51,110.56,110.43,110.46,353566.0,3200,26
2018-01-08,09:52:00,UHS,110.49,110.49,110.44,110.44,33136.5,300,3
2018-01-08,09:53:00,UHS,110.41,110.41,110.27,110.28,264783.5,2400,14
2018-01-08,09:54:00,UHS,110.38,110.47,110.23,110.23,387183.94,3507,30
2018-01-08,09:55:00,UHS,110.21,110.21,110.13,110.2,669071.91,6073,17
2018-01-08,09:56:00,UHS,110.26,110.28,110.15,110.19,164124.41,1489,13
2018-01-08,09:57:00,UHS,110.19,110.35,110.15,110.35,159844.5,1450,10
2018-01-08,09:58:00,UHS,110.36,110.47,110.07,110.17,996370.14,9034,68
2018-01-08,09:59:00,UHS,110.21,110.31,110.21,110.31,318232.51,2887,26
2018-01-08,10:00:00,UHS,110.32,110.33,110.28,110.28,187532.5,1700,9
2018-01-08,10:01:00,UHS,110.31,110.38,110.05,110.13,537138.07,4871,46
2018-01-08,10:03:00,UHS,110.04,110.05,109.88,110.05,890061.02,8092,48
2018-01-08,10:04:00,UHS,109.95,109.98,109.83,109.95,374016.86,3402,31
2018-01-08,10:05:00,UHS,109.95,109.95,109.79,109.79,340533.1,3100,24
2018-01-08,10:06:00,UHS,109.93,110.07,109.91,109.91,142954.5,1300,12
2018-01-08,10:07:00,UHS,109.94,109.94,109.88,109.88,132337.68,1204,10
2018-01-08,10:08:00,UHS,109.89,110.16,109.87,110.16,475119.89,4319,37
2018-01-08,10:09:00,UHS,110.07,110.2,109.83,109.83,869530.59,7902,63
2018-01-08,10:10:00,UHS,109.83,109.85,109.72,109.72,142766.0,1300,13
2018-01-08,10:11:00,UHS,109.79,109.94,109.79,109.81,395502.0,3600,34
2018-01-08,10:12:00,UHS,109.88,109.88,109.78,109.78,186655.0,1700,8
2018-01-08,10:13:00,UHS,109.92,109.92,109.74,109.83,223488.72,2035,13
2018-01-08,10:14:00,UHS,109.92,109.92,109.72,109.88,263517.0,2400,23
2018-01-08,10:15:00,UHS,109.91,109.97,109.85,109.97,467078.56,4248,27
2018-01-08,10:16:00,UHS,109.95,109.97,109.86,109.88,296772.45,2700,23
2018-01-08,10:17:00,UHS,109.82,109.92,109.67,109.92,296423.47,2700,25
2018-01-08,10:18:00,UHS,109.93,110.0,109.93,109.99,219954.0,2000,13
2018-01-08,10:19:00,UHS,109.99,110.15,109.99,110.15,259799.96,2360,15
2018-01-08,10:20:00,UHS,110.16,110.17,109.9,109.95,275168.0,2500,24
2018-01-08,10:21:00,UHS,109.97,109.97,109.97,109.97,10997.0,100,1
2018-01-08,10:22:00,UHS,110.05,110.07,109.96,109.98,314871.82,2862,26
2018-01-08,10:23:00,UHS,110.01,110.12,109.94,110.12,666496.32,6058,42
2018-01-08,10:24:00,UHS,110.0,110.0,109.98,109.99,167184.8,1520,15
2018-01-08,10:25:00,UHS,110.02,110.11,109.99,110.1,187094.5,1700,16
2018-01-08,10:26:00,UHS,110.11,110.11,110.11,110.11,11010.5,100,1
2018-01-08,10:27:00,UHS,110.11,110.18,109.88,109.99,870574.88,7909,67
2018-01-08,10:28:00,UHS,109.98,109.98,109.98,109.98,21996.0,200,2
2018-01-08,10:29:00,UHS,110.07,110.07,110.07,110.07,11006.5,100,1
2018-01-08,10:30:00,UHS,110.09,110.09,110.09,110.09,11008.5,100,1
2018-01-08,10:32:00,UHS,110.02,110.05,109.96,110.05,485256.36,4411,37
2018-01-08,10:33:00,UHS,110.09,110.09,110.03,110.03,22012.0,200,2
2018-01-08,10:34:00,UHS,110.0,110.03,109.97,110.03,406977.5,3700,26
2018-01-08,10:35:00,UHS,110.04,110.08,109.87,109.87,660002.0,6000,55
2018-01-08,10:36:00,UHS,109.96,110.0,109.89,109.89,298539.85,2715,26
2018-01-08,10:37:00,UHS,109.86,109.91,109.77,109.77,764409.69,6960,51
2018-01-08,10:38:00,UHS,109.76,109.86,109.76,109.78,241534.0,2200,18
2018-01-08,10:39:00,UHS,109.85,109.85,109.78,109.78,76859.01,700,7
2018-01-08,10:40:00,UHS,109.81,109.81,109.65,109.66,537638.5,4900,32
2018-01-08,10:41:00,UHS,109.78,109.85,109.67,109.78,549829.7,5009,37
2018-01-08,10:42:00,UHS,109.76,109.76,109.55,109.69,809535.46,7386,38
2018-01-08,10:43:00,UHS,109.67,109.67,109.66,109.67,43867.0,400,4
2018-01-08,10:44:00,UHS,109.69,109.7,109.62,109.68,285142.35,2600,23
2018-01-08,10:45:00,UHS,109.67,109.71,109.48,109.59,920613.64,8400,52
2018-01-08,10:46:00,UHS,109.65,109.65,109.65,109.65,10965.0,100,1
2018-01-08,10:47:00,UHS,109.64,109.73,109.64,109.73,515605.0,4700,36
2018-01-08,10:48:00,UHS,109.73,109.86,109.57,109.76,958073.94,8731,56
2018-01-08,10:49:00,UHS,109.75,109.95,109.72,109.84,608961.03,5545,33
2018-01-08,10:50:00,UHS,109.81,109.93,109.76,109.87,549266.5,5000,19
2018-01-08,10:51:00,UHS,109.88,110.02,109.88,109.94,142923.5,1300,12
2018-01-08,10:53:00,UHS,110.08,110.08,110.05,110.07,65820.36,598,4
2018-01-08,10:54:00,UHS,110.05,110.14,109.93,109.94,464196.41,4218,34
2018-01-08,10:55:00,UHS,109.91,110.11,109.91,109.97,555570.0,5050,36
2018-01-08,10:56:00,UHS,109.99,110.05,109.96,109.97,308053.5,2800,26
2018-01-08,10:57:00,UHS,110.03,110.07,109.89,109.93,881894.4,8020,41
2018-01-08,10:58:00,UHS,109.94,110.03,109.94,110.02,112746.63,1025,9
2018-01-08,10:59:00,UHS,110.02,110.04,109.92,109.92,257947.6,2345,22
2018-01-08,11:00:00,UHS,109.85,109.97,109.85,109.96,164904.51,1500,14
2018-01-08,11:01:00,UHS,109.87,109.93,109.86,109.86,131862.5,1200,11
2018-01-08,11:02:00,UHS,109.9,109.93,109.83,109.91,249103.47,2267,22
2018-01-08,11:03:00,UHS,109.91,109.91,109.8,109.8,237234.03,2160,20
2018-01-08,11:04:00,UHS,109.77,109.77,109.7,109.77,281609.83,2566,17
2018-01-08,11:05:00,UHS,109.79,109.86,109.73,109.73,588194.35,5357,52
2018-01-08,11:06:00,UHS,109.71,109.71,109.71,109.71,10971.0,100,1
2018-01-08,11:07:00,UHS,109.77,109.81,109.74,109.77,177071.14,1613,15
2018-01-08,11:08:00,UHS,109.78,109.8,109.41,109.58,807792.42,7371,55
2018-01-08,11:09:00,UHS,109.58,109.6,109.47,109.6,161929.76,1478,13
2018-01-08,11:10:00,UHS,109.57,109.57,109.51,109.51,81157.32,741,7
2018-01-08,11:11:00,UHS,109.47,109.47,109.47,109.47,21894.0,200,2
2018-01-08,11:12:00,UHS,109.49,109.52,109.49,109.52,43802.0,400,3
2018-01-08,11:13:00,UHS,109.52,109.52,109.49,109.49,43801.5,400,3
2018-01-08,11:14:00,UHS,109.52,109.55,109.41,109.46,489942.25,4475,42
2018-01-08,11:15:00,UHS,109.47,109.47,109.3,109.4,393890.45,3600,31
2018-01-08,11:16:00,UHS,109.46,109.55,109.43,109.52,403145.35,3682,26
2018-01-08,11:17:00,UHS,109.55,109.56,109.37,109.37,547200.53,4998,36
2018-01-08,11:18:00,UHS,109.34,109.37,109.28,109.37,261532.44,2392,20
2018-01-08,11:19:00,UHS,109.37,109.39,109.28,109.38,387041.2,3540,31
2018-01-08,11:20:00,UHS,109.38,109.38,109.33,109.33,21871.0,200,2
2018-01-08,11:21:00,UHS,109.34,109.38,109.3,109.36,174947.0,1600,15
2018-01-08,11:22:00,UHS,109.38,109.42,109.3,109.36,311706.5,2850,23
2018-01-08,11:24:00,UHS,109.42,109.5,109.4,109.47,460579.11,4208,34
2018-01-08,11:25:00,UHS,109.47,109.48,109.37,109.4,166895.59,1525,15
2018-01-08,11:26:00,UHS,109.3,109.3,109.27,109.27,163922.0,1500,9
2018-01-08,11:27:00,UHS,109.27,109.42,109.27,109.42,131223.0,1200,10
2018-01-08,11:28:00,UHS,109.42,109.45,109.42,109.45,21887.0,200,2
2018-01-08,11:29:00,UHS,109.36,109.48,109.36,109.48,196971.0,1800,17
2018-01-08,11:30:00,UHS,109.47,109.47,109.42,109.42,164925.08,1507,15
2018-01-08,11:31:00,UHS,109.43,109.48,109.42,109.44,120402.0,1100,11
2018-01-08,11:32:00,UHS,109.51,109.53,109.45,109.45,386508.65,3530,35
