date,timestamp,ticker,open,high,low,close,volume,quantity,tradecount
2018-01-08,09:31:00,NRG,28.75,28.89,28.74,28.88,184111.62,6385,33
2018-01-08,09:32:00,NRG,28.87,29.01,28.85,29.01,141475.04,4894,28
2018-01-08,09:33:00,NRG,29.0,29.06,28.98,29.06,91480.55,3153,20
2018-01-08,09:34:00,NRG,29.06,29.1,29.06,29.09,195708.4,6730,26
2018-01-08,09:35:00,NRG,29.1,29.14,29.06,29.14,428057.2,14710,105
2018-01-08,09:36:00,NRG,29.14,29.19,29.14,29.19,278822.6,9564,68
2018-01-08,09:37:00,NRG,29.18,29.2,29.1,29.1,206620.6,7085,59
2018-01-08,09:38:00,NRG,29.09,29.11,28.9,28.92,241756.51,8332,63
2018-01-08,09:39:00,NRG,28.92,28.93,28.82,28.87,463675.18,16065,113
2018-01-08,09:40:00,NRG,28.85,28.89,28.85,28.89,127513.47,4417,28
2018-01-08,09:41:00,NRG,28.89,28.89,28.81,28.84,231154.66,8013,66
2018-01-08,09:42:00,NRG,28.85,28.9,28.85,28.9,171391.65,5936,36
2018-01-08,09:43:00,NRG,28.91,28.95,28.89,28.92,167706.0,5800,50
2018-01-08,09:44:00,NRG,28.96,29.01,28.96,28.99,253389.47,8743,59
2018-01-08,09:45:00,NRG,28.98,29.03,28.98,29.0,329358.04,11356,67
2018-01-08,09:46:00,NRG,29.01,29.02,28.98,28.99,327691.5,11300,101
2018-01-08,09:47:00,NRG,28.99,29.04,28.97,29.04,259401.0,8950,56
2018-01-08,09:48:00,NRG,29.05,29.05,29.02,29.04,179497.86,6182,46
2018-01-08,09:49:00,NRG,29.06,29.08,29.05,29.08,222244.92,7649,54
2018-01-08,09:50:00,NRG,29.08,29.09,29.04,29.05,335527.81,11545,80
2018-01-08,09:51:00,NRG,29.05,29.07,29.05,29.07,69451.85,2390,14
2018-01-08,09:52:00,NRG,29.07,29.07,29.05,29.05,218053.46,7505,43
2018-01-08,09:53:00,NRG,29.05,29.06,29.04,29.06,419333.61,14435,89
2018-01-08,09:54:00,NRG,29.06,29.06,29.02,29.04,127766.86,4400,40
2018-01-08,09:55:00,NRG,29.05,29.05,29.04,29.05,145762.72,5018,27
2018-01-08,09:56:00,NRG,29.04,29.04,29.0,29.02,348557.74,12010,78
2018-01-08,09:57:00,NRG,29.02,29.03,28.95,28.95,232082.0,8000,40
2018-01-08,09:58:00,NRG,28.96,28.96,28.91,28.96,355613.24,12292,72
2018-01-08,09:59:00,NRG,28.95,28.95,28.92,28.92,54964.6,1900,17
2018-01-08,10:00:00,NRG,28.92,28.94,28.9,28.93,192264.55,6649,50
2018-01-08,10:01:00,NRG,28.94,28.94,28.91,28.93,20685.58,715,7
2018-01-08,10:02:00,NRG,28.92,28.93,28.92,28.93,367870.98,12719,73
2018-01-08,10:03:00,NRG,28.93,28.97,28.93,28.97,295901.98,10224,75
2018-01-08,10:04:00,NRG,28.97,28.97,28.93,28.93,101310.5,3500,29
2018-01-08,10:05:00,NRG,28.94,28.99,28.93,28.98,511364.2,17666,99
2018-01-08,10:06:00,NRG,28.97,28.97,28.96,28.97,298313.0,10300,73
2018-01-08,10:07:00,NRG,28.97,29.0,28.97,29.0,210906.16,7278,50
2018-01-08,10:08:00,NRG,28.99,29.0,28.98,28.99,455052.5,15700,86
2018-01-08,10:09:00,NRG,28.98,28.99,28.94,28.95,262753.46,9072,67
2018-01-08,10:10:00,NRG,28.94,28.94,28.88,28.89,381980.96,13214,102
2018-01-08,10:11:00,NRG,28.88,28.94,28.88,28.9,193728.5,6700,51
2018-01-08,10:12:00,NRG,28.89,28.9,28.88,28.9,172790.0,5980,46
2018-01-08,10:13:00,NRG,28.9,28.91,28.89,28.9,337015.38,11665,72
2018-01-08,10:14:00,NRG,28.91,28.91,28.89,28.89,104096.78,3602,30
2018-01-08,10:15:00,NRG,28.9,28.91,28.89,28.9,173874.4,6016,45
2018-01-08,10:16:00,NRG,28.9,28.9,28.88,28.88,157823.57,5463,46
2018-01-08,10:17:00,NRG,28.88,28.89,28.88,28.88,406780.69,14085,91
2018-01-08,10:18:00,NRG,28.89,28.94,28.89,28.92,273362.94,9455,57
2018-01-08,10:19:00,NRG,28.93,28.95,28.93,28.95,208143.3,7193,60
2018-01-08,10:20:00,NRG,28.96,28.97,28.94,28.95,138999.4,4800,32
2018-01-08,10:21:00,NRG,28.95,28.96,28.94,28.94,134886.4,4660,30
2018-01-08,10:22:00,NRG,28.95,28.98,28.94,28.97,209100.85,7221,43
2018-01-08,10:23:00,NRG,28.97,29.02,28.97,29.02,212990.5,7348,45
2018-01-08,10:24:00,NRG,29.02,29.04,29.01,29.04,136421.0,4700,39
2018-01-08,10:25:00,NRG,29.04,29.07,29.03,29.07,513295.19,17679,118
2018-01-08,10:26:00,NRG,29.07,29.08,29.05,29.05,275141.83,9468,60
2018-01-08,10:27:00,NRG,29.05,29.07,29.05,29.07,88192.87,3035,23
2018-01-08,10:28:00,NRG,29.07,29.1,29.06,29.1,300412.6,10335,62
2018-01-08,10:29:00,NRG,29.1,29.12,29.08,29.08,277031.11,9520,46
2018-01-08,10:30:00,NRG,29.08,29.1,29.08,29.1,106755.6,3670,16
2018-01-08,10:31:00,NRG,29.1,29.11,29.1,29.11,343385.0,11800,89
2018-01-08,10:32:00,NRG,29.1,29.14,29.1,29.12,309083.37,10615,74
2018-01-08,10:33:00,NRG,29.12,29.13,29.12,29.12,61151.0,2100,14
2018-01-08,10:34:00,NRG,29.12,29.13,29.1,29.12,338148.82,11614,62
2018-01-08,10:35:00,NRG,29.12,29.12,29.09,29.1,96065.34,3300,22
2018-01-08,10:36:00,NRG,29.09,29.11,29.09,29.09,314287.1,10801,68
2018-01-08,10:37:00,NRG,29.09,29.09,29.08,29.09,130896.0,4500,25
2018-01-08,10:38:00,NRG,29.09,29.09,29.09,29.09,58180.0,2000,13
2018-01-08,10:39:00,NRG,29.09,29.1,29.05,29.05,272449.26,9371,68
2018-01-08,10:40:00,NRG,29.06,29.09,29.05,29.09,369037.02,12696,95
2018-01-08,10:41:00,NRG,29.09,29.1,29.09,29.09,61352.47,2109,14
2018-01-08,10:42:00,NRG,29.09,29.1,29.08,29.09,365217.55,12556,77
2018-01-08,10:43:00,NRG,29.09,29.09,29.09,29.09,8727.0,300,3
2018-01-08,10:44:00,NRG,29.08,29.1,29.07,29.1,483018.83,16609,74
2018-01-08,10:45:00,NRG,29.1,29.11,29.09,29.09,299604.91,10296,62
2018-01-08,10:46:00,NRG,29.1,29.11,29.08,29.09,305719.07,10507,60
2018-01-08,10:47:00,NRG,29.08,29.09,29.08,29.09,160168.63,5507,41
2018-01-08,10:48:00,NRG,29.09,29.09,29.08,29.09,64663.22,2223,16
2018-01-08,10:49:00,NRG,29.08,29.09,29.08,29.09,96140.95,3305,22
2018-01-08,10:50:00,NRG,29.09,29.1,29.08,29.09,361449.47,12426,74
