date,timestamp,ticker,open,high,low,close,volume,quantity,tradecount
2018-01-08,09:31:00,SYK,161.09,161.09,160.45,160.45,3003737.17,18658,19
2018-01-08,09:32:00,SYK,161.1,161.1,161.1,161.1,69594.77,432,1
2018-01-08,09:33:00,SYK,160.72,161.07,160.51,160.51,188859.03,1175,4
2018-01-08,09:34:00,SYK,160.58,161.03,160.58,160.75,56265.57,350,3
2018-01-08,09:35:00,SYK,160.58,160.58,160.58,160.58,16058.0,100,1
2018-01-08,09:36:00,SYK,160.97,160.97,160.7,160.7,51966.31,323,2
2018-01-08,09:37:00,SYK,160.75,160.78,160.75,160.78,36976.37,230,2
2018-01-08,09:38:00,SYK,160.62,160.92,160.62,160.69,176819.52,1100,10
2018-01-08,09:39:00,SYK,160.78,160.96,160.64,160.96,1526317.01,9495,61
2018-01-08,09:40:00,SYK,160.79,160.96,160.79,160.96,124820.76,776,4
2018-01-08,09:41:00,SYK,160.97,161.13,160.97,161.13,128846.0,800,6
2018-01-08,09:42:00,SYK,161.17,161.17,161.13,161.13,64464.0,400,3
2018-01-08,09:44:00,SYK,161.27,161.28,161.24,161.24,129015.0,800,6
2018-01-08,09:45:00,SYK,161.21,161.21,160.97,160.97,506337.4,3142,27
2018-01-08,09:46:00,SYK,160.97,160.97,160.8,160.8,64853.91,403,4
2018-01-08,09:47:00,SYK,160.81,161.07,160.81,161.03,257368.05,1599,14
2018-01-08,09:48:00,SYK,161.03,161.03,160.92,160.92,214092.1,1330,11
2018-01-08,09:49:00,SYK,161.01,161.26,161.0,161.26,209452.0,1300,12
2018-01-08,09:50:00,SYK,161.18,161.18,161.18,161.18,32236.0,200,2
2018-01-08,09:51:00,SYK,161.18,161.18,161.18,161.18,40295.0,250,2
2018-01-08,09:52:00,SYK,161.12,161.3,161.12,161.23,757771.0,4700,44
2018-01-08,09:53:00,SYK,161.29,161.36,161.24,161.31,161294.5,1000,10
2018-01-08,09:54:00,SYK,161.37,161.37,161.36,161.37,129094.0,800,4
2018-01-08,09:55:00,SYK,161.44,161.54,161.44,161.54,96914.0,600,5
2018-01-08,09:56:00,SYK,161.38,161.45,161.36,161.41,124103.53,769,7
2018-01-08,09:57:00,SYK,161.46,161.63,161.45,161.52,162620.71,1007,9
2018-01-08,09:58:00,SYK,161.52,161.7,161.52,161.55,274722.95,1700,15
2018-01-08,09:59:00,SYK,161.69,161.86,161.63,161.86,2216693.66,13708,32
2018-01-08,10:00:00,SYK,161.85,161.91,161.85,161.88,129507.8,800,6
2018-01-08,10:01:00,SYK,161.88,162.06,161.88,161.99,227860.29,1407,12
2018-01-08,10:02:00,SYK,161.9,161.95,161.71,161.91,550627.6,3402,27
2018-01-08,10:03:00,SYK,161.9,161.9,161.72,161.76,129422.0,800,7
2018-01-08,10:04:00,SYK,161.77,162.0,161.77,162.0,448496.5,2770,19
2018-01-08,10:05:00,SYK,162.0,162.06,162.0,162.06,32406.0,200,2
2018-01-08,10:06:00,SYK,162.05,162.05,162.04,162.04,64817.0,400,4
2018-01-08,10:07:00,SYK,162.03,162.03,161.94,162.01,214005.63,1321,13
2018-01-08,10:08:00,SYK,162.01,162.15,162.01,162.09,275515.8,1700,14
2018-01-08,10:09:00,SYK,162.03,162.14,161.98,162.13,464485.08,2866,26
2018-01-08,10:10:00,SYK,162.13,162.16,162.11,162.11,331415.54,2044,18
2018-01-08,10:11:00,SYK,162.17,162.22,162.17,162.22,84987.08,524,5
2018-01-08,10:12:00,SYK,162.18,162.22,162.17,162.19,275746.5,1700,13
2018-01-08,10:13:00,SYK,162.19,162.37,162.14,162.27,585191.03,3607,31
2018-01-08,10:14:00,SYK,162.29,162.49,162.24,162.43,665606.76,4100,36
2018-01-08,10:15:00,SYK,162.47,162.47,162.39,162.39,251605.58,1549,7
2018-01-08,10:16:00,SYK,162.39,162.51,162.38,162.51,473013.81,2912,27
2018-01-08,10:17:00,SYK,162.56,162.56,162.56,162.56,16255.5,100,1
