date,timestamp,ticker,open,high,low,close,volume,quantity,tradecount
2018-01-08,09:31:00,MYL,44.36,44.52,44.35,44.49,1172012.73,26344,70
2018-01-08,09:32:00,MYL,44.47,44.55,44.45,44.55,801946.44,18026,157
2018-01-08,09:33:00,MYL,44.54,44.54,44.45,44.45,575980.46,12946,90
2018-01-08,09:34:00,MYL,44.44,44.46,44.38,44.43,412776.92,9292,80
2018-01-08,09:35:00,MYL,44.44,44.46,44.34,44.39,799186.07,18000,136
2018-01-08,09:36:00,MYL,44.39,44.4,44.28,44.39,782619.3,17649,123
2018-01-08,09:37:00,MYL,44.37,44.38,44.34,44.35,419082.19,9447,77
2018-01-08,09:38:00,MYL,44.33,44.39,44.27,44.32,767711.66,17316,120
2018-01-08,09:39:00,MYL,44.33,44.33,44.28,44.32,380762.08,8594,76
2018-01-08,09:40:00,MYL,44.32,44.35,44.26,44.35,248064.0,5600,48
2018-01-08,09:41:00,MYL,44.35,44.45,44.33,44.35,723162.9,16290,127
2018-01-08,09:42:00,MYL,44.37,44.42,44.34,44.37,472795.84,10652,81
2018-01-08,09:43:00,MYL,44.37,44.42,44.31,44.36,524746.52,11825,74
2018-01-08,09:44:00,MYL,44.37,44.38,44.31,44.31,346044.04,7800,66
2018-01-08,09:45:00,MYL,44.35,44.35,44.27,44.3,652720.4,14730,113
2018-01-08,09:46:00,MYL,44.3,44.38,44.3,44.38,607111.77,13695,113
2018-01-08,09:47:00,MYL,44.38,44.41,44.34,44.35,383875.0,8650,72
2018-01-08,09:48:00,MYL,44.34,44.35,44.27,44.27,693228.5,15642,124
2018-01-08,09:49:00,MYL,44.27,44.28,44.12,44.16,951130.89,21508,152
2018-01-08,09:50:00,MYL,44.16,44.31,44.14,44.28,516757.39,11680,91
2018-01-08,09:51:00,MYL,44.27,44.32,44.26,44.26,327722.0,7400,57
2018-01-08,09:52:00,MYL,44.27,44.36,44.27,44.33,541528.68,12221,82
2018-01-08,09:53:00,MYL,44.34,44.39,44.34,44.38,385490.09,8688,73
2018-01-08,09:54:00,MYL,44.38,44.42,44.35,44.42,360238.56,8112,61
2018-01-08,09:55:00,MYL,44.42,44.42,44.35,44.36,208879.9,4705,40
2018-01-08,09:56:00,MYL,44.36,44.36,44.25,44.27,315146.53,7114,62
2018-01-08,09:57:00,MYL,44.27,44.33,44.26,44.32,451406.28,10191,70
2018-01-08,09:58:00,MYL,44.32,44.32,44.24,44.24,345611.84,7806,53
2018-01-08,09:59:00,MYL,44.24,44.24,44.16,44.2,557752.23,12614,96
2018-01-08,10:00:00,MYL,44.2,44.23,44.19,44.21,599834.08,13568,113
2018-01-08,10:01:00,MYL,44.22,44.23,44.19,44.21,442266.44,10003,83
2018-01-08,10:02:00,MYL,44.19,44.25,44.18,44.23,400211.01,9053,63
2018-01-08,10:03:00,MYL,44.24,44.28,44.2,44.27,484411.62,10951,94
2018-01-08,10:04:00,MYL,44.27,44.34,44.26,44.31,664539.5,15000,134
2018-01-08,10:05:00,MYL,44.31,44.32,44.28,44.29,491784.0,11100,87
2018-01-08,10:06:00,MYL,44.3,44.39,44.29,44.39,1057134.64,23838,146
2018-01-08,10:07:00,MYL,44.39,44.43,44.38,44.41,899333.32,20253,146
2018-01-08,10:08:00,MYL,44.41,44.45,44.36,44.37,463578.63,10441,83
2018-01-08,10:09:00,MYL,44.38,44.41,44.32,44.38,521454.4,11750,90
2018-01-08,10:10:00,MYL,44.37,44.5,44.37,44.5,988228.98,22246,166
2018-01-08,10:11:00,MYL,44.5,44.58,44.49,44.56,1182247.19,26542,168
2018-01-08,10:12:00,MYL,44.56,44.56,44.51,44.54,549998.46,12349,95
2018-01-08,10:13:00,MYL,44.54,44.64,44.54,44.63,1105384.22,24801,180
2018-01-08,10:14:00,MYL,44.63,44.64,44.58,44.58,702624.75,15750,115
2018-01-08,10:15:00,MYL,44.58,44.71,44.58,44.67,975193.49,21836,166
2018-01-08,10:16:00,MYL,44.68,44.76,44.66,44.74,696243.85,15570,102
2018-01-08,10:17:00,MYL,44.75,44.75,44.65,44.67,769142.83,17213,129
2018-01-08,10:18:00,MYL,44.68,44.72,44.65,44.7,363192.74,8127,68
2018-01-08,10:19:00,MYL,44.69,44.73,44.69,44.72,367567.6,8220,69
2018-01-08,10:20:00,MYL,44.72,44.72,44.63,44.65,489839.74,10964,80
2018-01-08,10:21:00,MYL,44.66,44.76,44.66,44.7,1246287.09,27875,188
2018-01-08,10:22:00,MYL,44.68,44.79,44.67,44.79,548169.04,12253,101
2018-01-08,10:23:00,MYL,44.77,44.78,44.71,44.71,398414.85,8905,62
2018-01-08,10:24:00,MYL,44.71,44.8,44.67,44.78,493544.21,11031,86
2018-01-08,10:25:00,MYL,44.79,44.8,44.75,44.76,389779.85,8705,74
