date,timestamp,ticker,open,high,low,close,volume,quantity,tradecount
2018-01-08,09:32:00,CMS,45.83,45.87,45.82,45.83,371352.0,8100,55
2018-01-08,09:33:00,CMS,45.87,45.89,45.85,45.87,238995.84,5210,39
2018-01-08,09:34:00,CMS,45.87,45.9,45.87,45.87,329833.57,7189,67
2018-01-08,09:35:00,CMS,45.85,45.85,45.79,45.79,91654.0,2000,18
2018-01-08,09:36:00,CMS,45.82,45.87,45.82,45.84,172688.8,3767,26
2018-01-08,09:37:00,CMS,45.84,45.84,45.76,45.79,167824.71,3665,25
2018-01-08,09:38:00,CMS,45.77,45.81,45.76,45.81,59527.5,1300,12
2018-01-08,09:39:00,CMS,45.83,45.85,45.78,45.81,121714.79,2657,23
2018-01-08,09:40:00,CMS,45.81,45.84,45.8,45.83,135673.75,2961,14
2018-01-08,09:41:00,CMS,45.84,45.88,45.84,45.87,132997.0,2900,24
2018-01-08,09:42:00,CMS,45.88,45.93,45.88,45.92,36728.0,800,8
2018-01-08,09:43:00,CMS,45.93,45.93,45.91,45.93,73157.49,1593,15
2018-01-08,09:44:00,CMS,45.93,45.96,45.92,45.92,161527.38,3516,28
2018-01-08,09:45:00,CMS,45.94,45.94,45.91,45.91,137794.5,3000,19
2018-01-08,09:46:00,CMS,45.92,45.96,45.92,45.96,329201.8,7166,61
2018-01-08,09:47:00,CMS,45.96,45.97,45.93,45.94,643138.03,13997,109
2018-01-08,09:48:00,CMS,45.94,45.94,45.92,45.93,247057.35,5380,39
2018-01-08,09:49:00,CMS,45.93,45.99,45.93,45.99,835750.07,18189,137
2018-01-08,09:50:00,CMS,45.99,45.99,45.92,45.95,597955.76,13014,92
2018-01-08,09:51:00,CMS,45.95,46.0,45.95,45.99,647005.54,14074,109
2018-01-08,09:52:00,CMS,45.99,46.01,45.97,45.99,420126.15,9135,65
2018-01-08,09:53:00,CMS,45.99,46.02,45.99,46.02,527199.0,11460,73
2018-01-08,09:54:00,CMS,46.01,46.01,45.97,45.99,264255.01,5746,40
2018-01-08,09:55:00,CMS,45.99,46.02,45.97,46.02,353946.65,7695,53
2018-01-08,09:56:00,CMS,46.03,46.03,46.0,46.03,326737.23,7101,51
2018-01-08,09:57:00,CMS,46.03,46.03,45.99,46.01,446806.34,9711,76
2018-01-08,09:58:00,CMS,46.01,46.05,45.99,46.04,330346.13,7177,53
2018-01-08,09:59:00,CMS,46.05,46.05,46.03,46.04,402462.69,8742,56
2018-01-08,10:00:00,CMS,46.04,46.11,46.04,46.09,776905.63,16861,94
2018-01-08,10:01:00,CMS,46.09,46.09,46.0,46.01,2348739.09,51031,231
2018-01-08,10:02:00,CMS,46.0,46.02,45.99,46.02,1515520.65,32943,191
2018-01-08,10:03:00,CMS,46.01,46.05,46.01,46.03,438137.2,9520,60
2018-01-08,10:04:00,CMS,46.04,46.09,46.04,46.09,209548.94,4550,43
2018-01-08,10:05:00,CMS,46.09,46.12,46.07,46.12,469678.83,10189,48
2018-01-08,10:06:00,CMS,46.12,46.13,46.11,46.12,286524.2,6212,48
2018-01-08,10:07:00,CMS,46.12,46.14,46.1,46.11,773910.27,16782,89
2018-01-08,10:08:00,CMS,46.12,46.12,46.06,46.08,948130.25,20577,100
2018-01-08,10:09:00,CMS,46.08,46.09,46.05,46.06,841069.24,18257,100
2018-01-08,10:10:00,CMS,46.06,46.07,46.04,46.04,612087.98,13290,84
2018-01-08,10:11:00,CMS,46.03,46.06,46.03,46.05,552479.36,12000,100
2018-01-08,10:12:00,CMS,46.04,46.05,46.02,46.03,273922.02,5950,51
2018-01-08,10:13:00,CMS,46.03,46.05,46.02,46.04,448731.69,9746,65
2018-01-08,10:14:00,CMS,46.04,46.04,46.01,46.01,226959.71,4931,39
2018-01-08,10:15:00,CMS,46.01,46.02,46.0,46.01,148337.97,3224,24
2018-01-08,10:16:00,CMS,46.01,46.03,46.0,46.02,184241.53,4004,33
2018-01-08,10:17:00,CMS,46.02,46.05,46.02,46.04,86598.74,1881,17
2018-01-08,10:18:00,CMS,46.04,46.05,46.04,46.04,41437.5,900,9
2018-01-08,10:19:00,CMS,46.05,46.06,46.05,46.05,211836.0,4600,37
2018-01-08,10:20:00,CMS,46.05,46.05,46.01,46.01,368711.59,8011,51
2018-01-08,10:21:00,CMS,46.02,46.03,46.02,46.02,106032.08,2304,19
2018-01-08,10:22:00,CMS,46.03,46.03,46.02,46.02,106353.33,2311,15
2018-01-08,10:23:00,CMS,46.02,46.04,46.02,46.04,156315.58,3396,22
2018-01-08,10:24:00,CMS,46.04,46.04,46.02,46.03,67482.5,1466,12
2018-01-08,10:25:00,CMS,46.03,46.04,46.03,46.03,23016.0,500,3
2018-01-08,10:26:00,CMS,46.04,46.05,46.02,46.02,170883.48,3712,29
2018-01-08,10:27:00,CMS,46.02,46.04,46.02,46.04,115069.5,2500,21
2018-01-08,10:28:00,CMS,46.04,46.07,46.04,46.06,95649.08,2077,17
2018-01-08,10:29:00,CMS,46.07,46.07,46.05,46.05,341092.86,7406,43
2018-01-08,10:30:00,CMS,46.04,46.04,46.03,46.04,27621.0,600,5
2018-01-08,10:31:00,CMS,46.04,46.06,46.04,46.06,301826.73,6555,43
2018-01-08,10:32:00,CMS,46.06,46.07,46.05,46.05,362520.2,7870,20
2018-01-08,10:33:00,CMS,46.05,46.05,46.05,46.05,13815.0,300,3
2018-01-08,10:34:00,CMS,46.06,46.08,46.05,46.05,285601.5,6200,41
2018-01-08,10:35:00,CMS,46.05,46.08,46.04,46.07,304806.1,6618,42
2018-01-08,10:36:00,CMS,46.08,46.08,46.05,46.07,76787.09,1667,13
2018-01-08,10:37:00,CMS,46.07,46.08,46.07,46.07,187339.86,4066,32
2018-01-08,10:38:00,CMS,46.08,46.08,46.06,46.06,219786.75,4770,30
2018-01-08,10:39:00,CMS,46.07,46.07,46.06,46.06,9213.0,200,2
2018-01-08,10:40:00,CMS,46.07,46.07,46.06,46.06,175104.61,3801,22
2018-01-08,10:41:00,CMS,46.07,46.07,46.06,46.06,46065.75,1000,10
2018-01-08,10:42:00,CMS,46.07,46.07,46.06,46.07,142718.36,3098,25
2018-01-08,10:43:00,CMS,46.07,46.07,46.07,46.07,90757.9,1970,14
2018-01-08,10:44:00,CMS,46.08,46.08,46.07,46.07,322455.27,6999,48
2018-01-08,10:45:00,CMS,46.07,46.08,46.07,46.08,88880.82,1929,17
2018-01-08,10:46:00,CMS,46.08,46.09,46.08,46.09,18433.0,400,4
2018-01-08,10:47:00,CMS,46.08,46.08,46.06,46.08,242376.77,5261,45
2018-01-08,10:48:00,CMS,46.07,46.07,46.06,46.06,189496.88,4114,32
2018-01-08,10:49:00,CMS,46.06,46.07,46.06,46.07,91163.65,1979,13
2018-01-08,10:50:00,CMS,46.07,46.08,46.07,46.07,104766.11,2274,19
2018-01-08,10:51:00,CMS,46.07,46.07,46.06,46.06,94569.98,2053,16
2018-01-08,10:52:00,CMS,46.06,46.08,46.06,46.06,181824.18,3947,28
2018-01-08,10:53:00,CMS,46.06,46.07,46.06,46.07,31230.23,678,6
2018-01-08,10:54:00,CMS,46.06,46.06,46.05,46.05,78288.0,1700,8
2018-01-08,10:55:00,CMS,46.04,46.05,46.04,46.05,13813.0,300,3
2018-01-08,10:56:00,CMS,46.04,46.05,46.04,46.05,132365.5,2875,24
2018-01-08,10:57:00,CMS,46.05,46.05,46.04,46.05,50146.95,1089,8
2018-01-08,10:58:00,CMS,46.06,46.07,46.05,46.07,85215.6,1850,9
2018-01-08,10:59:00,CMS,46.08,46.08,46.06,46.07,106475.27,2311,17
2018-01-08,11:00:00,CMS,46.06,46.06,46.06,46.06,36248.72,787,6
2018-01-08,11:01:00,CMS,46.05,46.05,46.05,46.05,23025.0,500,5
2018-01-08,11:02:00,CMS,46.04,46.06,46.03,46.03,176895.85,3842,33
2018-01-08,11:03:00,CMS,46.02,46.02,46.01,46.02,115632.31,2513,21
2018-01-08,11:04:00,CMS,46.03,46.03,46.03,46.03,28261.92,614,5
2018-01-08,11:05:00,CMS,46.04,46.04,46.03,46.04,36827.0,800,8
2018-01-08,11:06:00,CMS,46.03,46.03,46.01,46.01,86799.72,1886,16
2018-01-08,11:07:00,CMS,46.03,46.03,46.01,46.02,170773.72,3711,22
2018-01-08,11:08:00,CMS,46.01,46.02,46.01,46.01,18404.5,400,4
2018-01-08,11:10:00,CMS,46.02,46.02,46.01,46.01,27745.78,603,5
2018-01-08,11:11:00,CMS,46.01,46.01,46.0,46.0,680830.5,14800,30
2018-01-08,11:12:00,CMS,46.0,46.0,46.0,46.0,41400.0,900,7
2018-01-08,11:13:00,CMS,46.0,46.0,46.0,46.0,9476.0,206,2
2018-01-08,11:14:00,CMS,46.0,46.01,46.0,46.0,14077.0,306,3
2018-01-08,11:15:00,CMS,46.01,46.01,46.01,46.01,4601.0,100,1
2018-01-08,11:16:00,CMS,46.0,46.0,46.0,46.0,4600.0,100,1
2018-01-08,11:17:00,CMS,46.01,46.01,46.01,46.01,9202.0,200,2
2018-01-08,11:18:00,CMS,46.0,46.01,46.0,46.0,171718.0,3733,27
2018-01-08,11:19:00,CMS,45.99,45.99,45.99,45.99,13797.0,300,3
2018-01-08,11:21:00,CMS,46.0,46.01,46.0,46.0,117726.3,2559,20
2018-01-08,11:22:00,CMS,46.01,46.01,46.0,46.0,78201.5,1700,15
2018-01-08,11:23:00,CMS,46.0,46.0,45.99,46.0,13799.0,300,3
2018-01-08,11:24:00,CMS,46.0,46.01,46.0,46.01,210755.74,4581,25
2018-01-08,11:25:00,CMS,46.01,46.01,46.0,46.0,36805.0,800,7
2018-01-08,11:26:00,CMS,46.01,46.01,46.0,46.0,110409.5,2400,12
2018-01-08,11:27:00,CMS,46.01,46.01,46.0,46.01,46005.75,1000,7
2018-01-08,11:28:00,CMS,46.01,46.01,46.0,46.01,69010.5,1500,15
2018-01-08,11:29:00,CMS,46.0,46.01,46.0,46.0,101213.5,2200,16
2018-01-08,11:30:00,CMS,46.0,46.01,46.0,46.01,111703.79,2428,16
2018-01-08,11:31:00,CMS,46.01,46.01,46.0,46.0,32201.0,700,7
2018-01-08,11:32:00,CMS,46.0,46.02,46.0,46.02,266889.26,5801,43
2018-01-08,11:33:00,CMS,46.02,46.03,46.02,46.02,302941.11,6583,33
2018-01-08,11:34:00,CMS,46.02,46.03,46.02,46.03,9204.5,200,2
2018-01-08,11:35:00,CMS,46.02,46.03,46.02,46.03,34423.71,748,7
2018-01-08,11:36:00,CMS,46.02,46.03,46.02,46.03,18409.5,400,2
2018-01-08,11:37:00,CMS,46.03,46.03,46.02,46.02,64432.9,1400,5
2018-01-08,11:38:00,CMS,46.02,46.03,46.02,46.02,13806.5,300,3
2018-01-08,11:39:00,CMS,46.03,46.03,46.02,46.03,313256.18,6806,32
2018-01-08,11:40:00,CMS,46.03,46.04,46.03,46.04,228947.72,4974,20
2018-01-08,11:41:00,CMS,46.03,46.03,46.02,46.02,161681.39,3513,18
2018-01-08,11:42:00,CMS,46.03,46.03,46.02,46.02,145436.74,3160,19
2018-01-08,11:43:00,CMS,46.02,46.02,46.01,46.01,151291.49,3288,25
2018-01-08,11:44:00,CMS,46.0,46.01,46.0,46.01,169298.94,3680,11
2018-01-08,11:45:00,CMS,46.01,46.01,46.0,46.01,78118.48,1698,12
2018-01-08,11:46:00,CMS,46.0,46.01,46.0,46.0,123372.59,2682,20
2018-01-08,11:47:00,CMS,46.0,46.0,45.99,45.99,64398.5,1400,7
2018-01-08,11:48:00,CMS,46.0,46.0,46.0,46.0,32197.5,700,5
2018-01-08,11:50:00,CMS,46.0,46.0,46.0,46.0,212565.5,4621,32
2018-01-08,11:52:00,CMS,45.99,46.0,45.98,45.98,262118.0,5700,33
2018-01-08,11:53:00,CMS,45.97,45.98,45.97,45.98,81284.14,1768,12
2018-01-08,11:54:00,CMS,45.98,45.98,45.97,45.97,9332.91,203,2
2018-01-08,11:55:00,CMS,45.97,45.98,45.96,45.96,197660.0,4300,29
2018-01-08,11:56:00,CMS,45.95,45.97,45.95,45.97,144486.9,3144,22
2018-01-08,11:57:00,CMS,45.96,45.97,45.96,45.96,56117.77,1221,12
2018-01-08,11:58:00,CMS,45.97,45.98,45.97,45.98,16781.05,365,3
2018-01-08,11:59:00,CMS,45.98,45.99,45.97,45.97,64371.0,1400,8
2018-01-08,12:00:00,CMS,45.98,45.98,45.98,45.98,13793.0,300,3
2018-01-08,12:01:00,CMS,45.98,45.98,45.97,45.98,110348.5,2400,16
2018-01-08,12:02:00,CMS,45.97,45.98,45.97,45.98,27586.46,600,3
2018-01-08,12:03:00,CMS,45.98,45.98,45.97,45.97,59669.06,1298,11
2018-01-08,12:04:00,CMS,45.97,45.97,45.97,45.97,117223.0,2550,15
2018-01-08,12:05:00,CMS,45.96,45.97,45.96,45.97,34246.65,745,6
2018-01-08,12:06:00,CMS,45.97,45.97,45.97,45.97,73551.5,1600,11
2018-01-08,12:07:00,CMS,45.97,45.98,45.97,45.98,145746.78,3170,22
2018-01-08,12:08:00,CMS,45.98,45.99,45.98,45.98,106260.28,2311,19
2018-01-08,12:09:00,CMS,45.98,45.98,45.98,45.98,27587.5,600,5
2018-01-08,12:10:00,CMS,45.98,45.98,45.97,45.98,60185.82,1309,10
2018-01-08,12:12:00,CMS,45.98,46.0,45.98,46.0,125227.77,2723,22
2018-01-08,12:13:00,CMS,45.99,46.02,45.99,46.02,921932.41,20041,95
2018-01-08,12:14:00,CMS,46.02,46.02,46.02,46.02,124248.0,2700,21
2018-01-08,12:15:00,CMS,46.01,46.02,46.01,46.01,73616.5,1600,11
2018-01-08,12:16:00,CMS,46.02,46.02,46.01,46.02,135746.25,2950,20
2018-01-08,12:17:00,CMS,46.01,46.02,46.01,46.01,55215.5,1200,12
2018-01-08,12:18:00,CMS,46.02,46.03,46.01,46.01,732094.9,15910,60
2018-01-08,12:19:00,CMS,46.02,46.02,46.0,46.01,188722.52,4102,32
2018-01-08,12:20:00,CMS,46.01,46.04,46.01,46.03,451233.92,9803,67
2018-01-08,12:21:00,CMS,46.04,46.04,46.03,46.03,377478.0,8200,44
2018-01-08,12:22:00,CMS,46.04,46.04,46.02,46.02,587093.25,12755,72
2018-01-08,12:23:00,CMS,46.02,46.02,46.0,46.0,580230.86,12610,83
2018-01-08,12:24:00,CMS,46.01,46.02,46.0,46.0,310034.5,6739,35
